factp_id,time_id,match_id,player_id,club_id,country_id,apperances,goal_scored,goal_assist,total_shots,shots_on_target,fouls_made,goals_saved,goals_conceded,total_penalty,successful_penalty,salary
FP00299,T011,M02,P0005,NA,CO06,8,7,5,51,35,10,20,17,0,0,8761.52
FP00300,T012,M02,P0005,NA,CO06,8,7,4,65,38,12,20,21,4,0,8761.52
FP00301,T013,M02,P0005,NA,CO06,8,8,6,53,42,2,18,18,5,2,10000
FP00302,T014,M02,P0005,NA,CO06,8,3,6,57,49,10,12,15,5,1,10000
FP00303,T015,M02,P0005,NA,CO06,8,2,2,76,44,7,26,10,5,0,10000
FP00304,T016,M02,P0005,NA,CO06,8,4,5,61,39,4,12,24,4,2,10000
FP00305,T017,M02,P0005,NA,CO06,8,3,7,59,40,10,27,11,2,1,10000
FP00306,T018,M02,P0005,NA,CO06,8,2,5,77,30,3,24,15,3,0,10000
FP00307,T019,M02,P0005,NA,CO06,8,3,7,80,33,9,17,13,3,1,10000
FP00308,T020,M02,P0005,NA,CO06,8,6,2,64,33,6,26,21,5,4,10000
FP00309,T021,M02,P0005,NA,CO06,8,4,6,62,39,4,28,29,3,2,10000
FP00310,T022,M02,P0005,NA,CO06,8,3,5,55,42,3,13,16,2,1,10000
FP00311,T023,M02,P0005,NA,CO06,8,3,7,76,30,4,25,11,2,1,10000
FP00312,T024,M02,P0005,NA,CO06,8,2,4,69,35,7,30,24,2,0,10000
FP00313,T025,M02,P0005,NA,CO06,8,6,4,73,33,0,27,26,6,4,9161.52
FP00314,T026,M02,P0005,NA,CO06,8,4,7,72,35,2,10,27,2,2,9161.52
FP00315,T027,M02,P0005,NA,CO06,8,4,5,75,31,7,16,25,2,2,9161.52
FP00316,T028,M02,P0005,NA,CO06,8,7,3,67,37,10,10,25,7,5,9161.52
FP00317,T029,M02,P0005,NA,CO06,8,4,8,76,42,6,16,19,4,2,9161.52
FP00318,T030,M02,P0005,NA,CO06,8,2,1,59,46,4,24,17,6,0,9161.52
FP00319,T031,M02,P0005,NA,CO06,8,7,7,60,42,0,17,18,7,5,9161.52
FP00320,T032,M02,P0005,NA,CO06,8,7,2,55,43,10,21,20,10,5,9161.52
FP00321,T033,M02,P0005,NA,CO06,8,6,5,71,33,10,30,21,7,4,9161.52
FP00322,T034,M02,P0005,NA,CO06,8,4,5,69,32,1,18,20,2,2,9161.52
FP00323,T035,M02,P0005,NA,CO06,8,5,7,70,32,9,24,25,10,3,9161.52
FP00324,T036,M02,P0005,NA,CO06,8,10,8,59,41,8,21,22,9,8,9161.52
FP00325,T001,M01,P0005,CL12,NA,8,4,6,55,33,8,28,26,3,3,10000
FP00326,T002,M01,P0005,CL12,NA,8,6,8,66,36,2,30,26,3,3,10000
FP00327,T003,M01,P0005,CL12,NA,8,4,4,79,49,9,12,29,3,3,10000
FP00328,T004,M01,P0005,CL12,NA,8,3,2,66,46,10,24,15,7,7,10000
FP00329,T005,M01,P0005,CL12,NA,8,5,5,53,49,1,12,10,5,5,10000
FP00330,T006,M01,P0005,CL12,NA,8,3,2,80,42,2,24,16,6,6,10000
FP00331,T007,M01,P0005,CL12,NA,8,6,8,59,30,6,22,19,5,5,10000
FP00332,T008,M01,P0005,CL12,NA,8,4,7,59,39,5,12,26,6,6,10000
FP00333,T009,M01,P0005,CL12,NA,8,7,2,57,49,3,11,22,10,8,10000
FP00334,T010,M01,P0005,CL12,NA,8,2,8,66,35,4,24,15,4,3,10000
FP00335,T011,M01,P0005,CL12,NA,8,2,4,68,47,7,13,24,1,1,10000
FP00336,T012,M01,P0005,CL12,NA,8,6,8,50,37,7,30,14,7,6,10000
FP00337,T013,M01,P0005,CL12,NA,8,5,6,80,42,0,11,17,1,0,9161.52
FP00338,T014,M01,P0005,CL12,NA,8,8,8,64,32,3,24,29,6,4,9161.52
FP00339,T015,M01,P0005,CL12,NA,8,8,3,74,30,7,22,19,5,4,9161.52
FP00340,T016,M01,P0005,CL12,NA,8,8,8,53,30,10,24,28,7,3,9161.52
FP00341,T017,M01,P0005,CL12,NA,8,7,1,80,35,0,26,20,3,8,9161.52
FP00342,T018,M01,P0005,CL12,NA,8,4,3,74,42,10,29,21,3,2,9161.52
FP00343,T019,M01,P0005,CL12,NA,8,11,5,69,33,4,29,17,8,6,9161.52
FP00344,T020,M01,P0005,CL12,NA,8,11,2,61,34,6,28,26,9,7,9161.52
FP00345,T021,M01,P0005,CL12,NA,8,5,2,77,30,2,25,30,3,2,9161.52
FP00346,T022,M01,P0005,CL12,NA,8,12,7,67,30,3,28,29,11,7,9161.52
FP00347,T023,M01,P0005,CL12,NA,8,11,4,62,46,7,19,21,8,4,9161.52
FP00348,T024,M01,P0005,CL12,NA,8,7,6,72,36,7,29,29,4,1,9161.52
FP00349,T025,M01,P0005,CL19,NA,8,6,1,67,37,2,10,10,6,2,8761.52
FP00350,T026,M01,P0005,CL19,NA,8,7,3,62,36,4,16,13,3,3,8761.52
FP00351,T027,M01,P0005,CL19,NA,8,4,4,64,37,10,26,17,6,0,8761.52
FP00352,T028,M01,P0005,CL19,NA,8,7,6,70,37,2,18,13,9,3,8761.52
FP00353,T029,M01,P0005,CL19,NA,8,9,6,51,48,10,23,27,7,5,8761.52
FP00354,T030,M01,P0005,CL19,NA,8,7,8,72,31,8,24,21,3,3,8761.52
FP00355,T031,M01,P0005,CL19,NA,8,5,8,59,35,4,15,10,1,1,8761.52
FP00356,T032,M01,P0005,CL19,NA,8,8,4,73,49,5,27,27,8,4,8761.52
FP00357,T033,M01,P0005,CL19,NA,8,6,4,62,36,9,16,17,8,2,8761.52
FP00358,T034,M01,P0005,CL19,NA,8,8,3,63,36,9,21,26,10,4,8761.52
FP00359,T035,M01,P0005,CL19,NA,8,6,3,59,35,3,20,27,2,2,8761.52
FP00360,T036,M01,P0005,CL19,NA,8,6,6,52,49,2,10,20,2,2,8761.52
FP00361,T001,M02,P0006,NA,CO06,8,9,5,52,47,6,28,14,2,2,19374.96
FP00362,T002,M02,P0006,NA,CO06,8,10,4,64,31,14,28,25,4,3,19374.96
FP00363,T003,M02,P0006,NA,CO06,8,7,8,79,49,4,14,19,0,0,19374.96
FP00364,T004,M02,P0006,NA,CO06,8,7,1,75,37,9,21,20,0,0,19374.96
FP00365,T005,M02,P0006,NA,CO06,8,7,7,63,48,12,30,20,0,0,19374.96
FP00366,T006,M02,P0006,NA,CO06,8,10,8,74,45,6,13,22,4,3,19374.96
FP00367,T007,M02,P0006,NA,CO06,8,11,5,57,47,13,19,11,6,4,19374.96
FP00368,T008,M02,P0006,NA,CO06,8,7,7,72,38,8,16,11,0,0,19374.96
FP00369,T009,M02,P0006,NA,CO06,8,7,1,79,45,9,12,14,0,0,19374.96
FP00370,T010,M02,P0006,NA,CO06,8,7,3,75,32,13,20,17,0,0,19374.96
FP00371,T011,M02,P0006,NA,CO06,8,7,4,68,35,12,28,14,0,0,19374.96
FP00372,T012,M02,P0006,NA,CO06,8,9,3,58,47,21,14,12,3,2,19374.96
FP00373,T013,M02,P0006,NA,CO06,8,8,2,73,40,4,23,13,2,1,21000
FP00374,T014,M02,P0006,NA,CO06,8,2,8,67,41,9,26,23,1,0,21000
FP00375,T015,M02,P0006,NA,CO06,8,6,7,55,45,8,10,26,5,4,21000
FP00376,T016,M02,P0006,NA,CO06,8,5,5,69,41,1,12,28,5,3,21000
FP00377,T017,M02,P0006,NA,CO06,8,4,3,69,34,7,24,10,3,2,21000
FP00378,T018,M02,P0006,NA,CO06,8,4,1,66,40,9,13,15,5,2,21000
FP00379,T019,M02,P0006,NA,CO06,8,3,7,60,45,5,12,19,5,1,21000
FP00380,T020,M02,P0006,NA,CO06,8,4,5,73,45,9,21,22,3,2,21000
FP00381,T021,M02,P0006,NA,CO06,8,3,8,79,49,1,10,25,2,1,21000
FP00382,T022,M02,P0006,NA,CO06,8,5,8,62,49,3,23,21,5,3,21000
FP00383,T023,M02,P0006,NA,CO06,8,4,8,67,46,8,22,25,4,2,21000
FP00384,T024,M02,P0006,NA,CO06,8,3,7,64,48,0,24,13,3,1,21000
FP00385,T025,M02,P0006,NA,CO06,8,3,2,52,38,0,23,12,4,1,17000.96
FP00386,T026,M02,P0006,NA,CO06,8,9,8,63,35,5,23,14,8,7,17000.96
FP00387,T027,M02,P0006,NA,CO06,8,4,8,54,32,3,25,19,4,2,17000.96
FP00388,T028,M02,P0006,NA,CO06,8,5,5,77,47,3,27,16,5,3,17000.96
FP00389,T029,M02,P0006,NA,CO06,8,3,7,70,41,10,13,24,1,1,17000.96
FP00390,T030,M02,P0006,NA,CO06,8,6,8,55,46,0,18,22,6,4,17000.96
FP00391,T031,M02,P0006,NA,CO06,8,4,1,76,31,10,25,26,8,2,17000.96
FP00392,T032,M02,P0006,NA,CO06,8,2,2,66,37,3,20,21,2,0,17000.96
FP00393,T033,M02,P0006,NA,CO06,8,4,1,65,37,9,24,14,2,2,17000.96
FP00394,T034,M02,P0006,NA,CO06,8,7,8,68,38,10,11,10,5,5,17000.96
FP00395,T035,M02,P0006,NA,CO06,8,8,3,67,31,3,20,24,9,6,17000.96
FP00396,T036,M02,P0006,NA,CO06,8,2,3,55,50,2,28,12,5,0,17000.96
FP00397,T001,M01,P0006,CL12,NA,8,0,1,64,46,3,25,18,5,5,21000
FP00398,T002,M01,P0006,CL12,NA,8,7,1,80,44,7,19,29,3,0,21000
FP00399,T003,M01,P0006,CL12,NA,8,8,4,57,41,7,21,27,3,3,21000
FP00400,T004,M01,P0006,CL12,NA,8,8,3,63,46,8,16,13,3,3,21000
FP00401,T005,M01,P0006,CL12,NA,8,3,8,53,42,10,23,25,3,3,21000
FP00402,T006,M01,P0006,CL12,NA,8,7,2,68,46,0,20,17,2,2,21000
FP00403,T007,M01,P0006,CL12,NA,8,1,6,71,49,3,16,17,0,0,21000
FP00404,T008,M01,P0006,CL12,NA,8,1,3,58,47,0,22,24,7,7,21000
FP00405,T009,M01,P0006,CL12,NA,8,3,8,59,46,5,11,15,1,0,21000
FP00406,T010,M01,P0006,CL12,NA,8,5,7,63,40,4,12,28,5,5,21000
FP00407,T011,M01,P0006,CL12,NA,8,0,1,55,35,6,28,22,4,2,21000
FP00408,T012,M01,P0006,CL12,NA,8,4,1,53,47,1,27,25,2,2,21000
FP00409,T013,M01,P0006,CL12,NA,8,11,3,50,40,8,29,18,9,7,17000.96
FP00410,T014,M01,P0006,CL12,NA,8,6,4,62,31,5,14,16,3,1,17000.96
FP00411,T015,M01,P0006,CL12,NA,8,0,6,52,40,2,29,23,9,8,17000.96
FP00412,T016,M01,P0006,CL12,NA,8,6,4,69,42,3,27,11,4,3,17000.96
FP00413,T017,M01,P0006,CL12,NA,8,6,4,71,41,0,29,27,3,3,17000.96
FP00414,T018,M01,P0006,CL12,NA,8,2,6,56,38,9,30,24,1,0,17000.96
FP00415,T019,M01,P0006,CL12,NA,8,5,8,51,33,10,16,21,3,2,17000.96
FP00416,T020,M01,P0006,CL12,NA,8,8,1,76,35,7,22,12,5,2,17000.96
FP00417,T021,M01,P0006,CL12,NA,8,9,1,59,48,1,25,24,7,5,17000.96
FP00418,T022,M01,P0006,CL12,NA,8,9,5,58,45,7,17,17,5,2,17000.96
FP00419,T023,M01,P0006,CL12,NA,8,4,6,70,45,5,12,21,1,0,17000.96
FP00420,T024,M01,P0006,CL12,NA,8,11,8,52,39,6,29,16,8,2,17000.96
FP00421,T025,M01,P0006,CL19,NA,8,6,4,53,49,1,22,24,8,2,19374.96
FP00422,T026,M01,P0006,CL19,NA,8,9,8,67,32,7,23,21,9,5,19374.96
FP00423,T027,M01,P0006,CL19,NA,8,6,7,73,37,8,10,27,2,2,19374.96
FP00424,T028,M01,P0006,CL19,NA,8,9,1,72,43,9,25,14,8,5,19374.96
FP00425,T029,M01,P0006,CL19,NA,8,8,2,61,36,7,19,14,10,4,19374.96
FP00426,T030,M01,P0006,CL19,NA,8,7,2,80,30,6,11,11,8,3,19374.96
FP00427,T031,M01,P0006,CL19,NA,8,9,3,66,32,4,12,18,8,5,19374.96
FP00428,T032,M01,P0006,CL19,NA,8,9,3,53,34,0,17,30,8,5,19374.96
FP00429,T033,M01,P0006,CL19,NA,8,6,6,56,30,4,28,12,6,2,19374.96
FP00430,T034,M01,P0006,CL19,NA,8,4,5,52,44,6,18,18,7,0,19374.96
FP00431,T035,M01,P0006,CL19,NA,8,6,6,60,50,4,28,22,9,2,19374.96
FP00432,T036,M01,P0006,CL19,NA,8,6,5,50,33,6,19,28,3,2,19374.96
FP00433,T001,M02,P0007,NA,CO06,8,7,3,79,43,6,25,11,0,0,17364.93
FP00434,T002,M02,P0007,NA,CO06,8,7,8,62,30,9,21,24,0,0,17364.93
FP00435,T003,M02,P0007,NA,CO06,8,10,4,77,40,8,15,26,4,3,17364.93
FP00436,T004,M02,P0007,NA,CO06,8,7,4,74,34,10,21,19,0,0,17364.93
FP00437,T005,M02,P0007,NA,CO06,8,8,2,59,33,15,13,25,3,1,17364.93
FP00438,T006,M02,P0007,NA,CO06,8,7,3,80,50,13,27,23,0,0,17364.93
FP00439,T007,M02,P0007,NA,CO06,8,7,5,52,38,8,12,13,0,0,17364.93
FP00440,T008,M02,P0007,NA,CO06,8,7,2,65,30,10,19,18,0,0,17364.93
FP00441,T009,M02,P0007,NA,CO06,8,7,4,65,40,13,17,13,0,0,17364.93
FP00442,T010,M02,P0007,NA,CO06,8,7,3,74,50,12,23,24,0,0,17364.93
FP00443,T011,M02,P0007,NA,CO06,8,7,5,55,41,11,17,25,0,0,17364.93
FP00444,T012,M02,P0007,NA,CO06,8,7,4,70,46,5,20,25,0,0,17364.93
FP00445,T013,M02,P0007,NA,CO06,8,5,1,56,43,1,20,12,1,0,13455
FP00446,T014,M02,P0007,NA,CO06,8,2,3,80,30,1,10,27,1,0,13455
FP00447,T015,M02,P0007,NA,CO06,8,6,6,58,43,1,17,25,5,4,13455
FP00448,T016,M02,P0007,NA,CO06,8,2,4,61,49,8,10,13,2,0,13455
FP00449,T017,M02,P0007,NA,CO06,8,3,7,69,30,4,27,18,3,1,13455
FP00450,T018,M02,P0007,NA,CO06,8,3,1,61,42,1,28,21,3,1,13455
FP00451,T019,M02,P0007,NA,CO06,8,2,8,60,47,1,30,13,1,0,13455
FP00452,T020,M02,P0007,NA,CO06,8,2,4,73,42,6,22,29,2,0,13455
FP00453,T021,M02,P0007,NA,CO06,8,4,2,65,40,9,17,10,3,2,13455
FP00454,T022,M02,P0007,NA,CO06,8,2,6,60,38,3,20,15,2,0,13455
FP00455,T023,M02,P0007,NA,CO06,8,4,8,76,41,2,14,22,4,2,13455
FP00456,T024,M02,P0007,NA,CO06,8,4,4,70,34,4,21,15,3,2,13455
FP00457,T025,M02,P0007,NA,CO06,8,3,3,50,42,1,23,19,3,1,13364.93
FP00458,T026,M02,P0007,NA,CO06,8,7,5,62,38,5,20,11,10,5,13364.93
FP00459,T027,M02,P0007,NA,CO06,8,8,7,67,32,6,29,14,7,6,13364.93
FP00460,T028,M02,P0007,NA,CO06,8,5,1,79,42,7,24,30,9,3,13364.93
FP00461,T029,M02,P0007,NA,CO06,8,3,7,55,48,1,12,27,6,1,13364.93
FP00462,T030,M02,P0007,NA,CO06,8,4,7,59,41,3,23,17,7,2,13364.93
FP00463,T031,M02,P0007,NA,CO06,8,7,5,55,30,1,10,10,5,5,13364.93
FP00464,T032,M02,P0007,NA,CO06,8,4,3,50,33,1,14,11,2,2,13364.93
FP00465,T033,M02,P0007,NA,CO06,8,6,4,65,47,0,18,26,5,4,13364.93
FP00466,T034,M02,P0007,NA,CO06,8,4,8,80,47,3,25,27,1,2,13364.93
FP00467,T035,M02,P0007,NA,CO06,8,2,6,64,47,3,23,24,2,0,13364.93
FP00468,T036,M02,P0007,NA,CO06,8,4,7,57,45,0,26,18,2,2,13364.93
FP00469,T001,M01,P0007,CL29,NA,8,3,2,58,45,4,26,21,4,3,13455
FP00470,T002,M01,P0007,CL29,NA,8,8,7,77,44,4,28,23,1,1,13455
FP00471,T003,M01,P0007,CL29,NA,8,4,8,62,43,4,18,28,1,0,13455
FP00472,T004,M01,P0007,CL29,NA,8,6,7,56,47,5,10,30,0,0,13455
FP00473,T005,M01,P0007,CL29,NA,8,4,6,78,44,10,26,30,1,1,13455
FP00474,T006,M01,P0007,CL29,NA,8,4,2,54,39,1,29,15,5,5,13455
FP00475,T007,M01,P0007,CL29,NA,8,1,5,70,44,7,18,22,8,3,13455
FP00476,T008,M01,P0007,CL29,NA,8,0,1,76,49,5,30,28,8,8,13455
FP00477,T009,M01,P0007,CL29,NA,8,3,7,53,32,10,12,21,9,8,13455
FP00478,T010,M01,P0007,CL29,NA,8,6,6,64,30,0,16,14,5,3,13455
FP00479,T011,M01,P0007,CL29,NA,8,5,1,65,31,7,24,22,2,2,13455
FP00480,T012,M01,P0007,CL29,NA,8,1,8,63,30,8,11,27,9,9,13455
FP00481,T013,M01,P0007,CL29,NA,8,15,4,56,41,1,21,24,8,6,13364.93
FP00482,T014,M01,P0007,CL29,NA,8,12,1,77,36,3,24,25,6,5,13364.93
FP00483,T015,M01,P0007,CL29,NA,8,8,1,64,37,10,29,28,3,3,13364.93
FP00484,T016,M01,P0007,CL29,NA,8,9,3,50,38,8,23,21,7,4,13364.93
FP00485,T017,M01,P0007,CL29,NA,8,6,1,51,33,4,11,26,4,2,13364.93
FP00486,T018,M01,P0007,CL29,NA,8,10,8,68,31,0,18,24,8,2,13364.93
FP00487,T019,M01,P0007,CL29,NA,8,9,8,80,47,6,24,17,6,6,13364.93
FP00488,T020,M01,P0007,CL29,NA,8,9,1,67,42,7,14,28,5,4,13364.93
FP00489,T021,M01,P0007,CL29,NA,8,8,2,54,42,0,14,23,5,4,13364.93
FP00490,T022,M01,P0007,CL29,NA,8,6,2,76,41,6,28,20,3,2,13364.93
FP00491,T023,M01,P0007,CL29,NA,8,12,7,70,34,5,23,22,9,4,13364.93
FP00492,T024,M01,P0007,CL29,NA,8,13,2,75,42,9,30,23,10,6,13364.93
FP00493,T025,M01,P0007,CL24,NA,8,7,1,78,41,0,20,15,3,3,17364.93
FP00494,T026,M01,P0007,CL24,NA,8,7,1,63,43,9,19,10,4,3,17364.93
FP00495,T027,M01,P0007,CL24,NA,8,4,4,68,47,10,26,29,1,0,17364.93
FP00496,T028,M01,P0007,CL24,NA,8,4,6,55,39,9,15,22,4,0,17364.93
FP00497,T029,M01,P0007,CL24,NA,8,5,6,77,50,10,11,13,2,1,17364.93
FP00498,T030,M01,P0007,CL24,NA,8,10,2,59,38,1,21,10,10,6,17364.93
FP00499,T031,M01,P0007,CL24,NA,8,8,7,77,46,10,17,25,6,4,17364.93
FP00500,T032,M01,P0007,CL24,NA,8,13,3,72,42,2,30,14,10,9,17364.93
FP00501,T033,M01,P0007,CL24,NA,8,5,8,53,30,8,29,18,3,1,17364.93
FP00502,T034,M01,P0007,CL24,NA,8,6,4,53,39,8,10,21,3,2,17364.93
FP00503,T035,M01,P0007,CL24,NA,8,5,2,60,32,7,25,23,8,1,17364.93
FP00504,T036,M01,P0007,CL24,NA,8,5,1,55,46,6,16,21,5,1,17364.93
FP00505,T001,M02,P0008,NA,CO06,8,7,4,51,48,13,18,10,0,0,5065.82
FP00506,T002,M02,P0008,NA,CO06,8,7,4,72,30,9,10,28,0,0,5065.82
FP00507,T003,M02,P0008,NA,CO06,8,10,5,75,43,12,20,20,5,3,5065.82
FP00508,T004,M02,P0008,NA,CO06,8,7,1,50,48,10,13,22,0,0,5065.82
FP00509,T005,M02,P0008,NA,CO06,8,7,2,62,46,13,11,18,0,0,5065.82
FP00510,T006,M02,P0008,NA,CO06,8,7,6,80,44,9,20,22,0,0,5065.82
FP00511,T007,M02,P0008,NA,CO06,8,7,4,62,42,11,21,20,0,0,5065.82
FP00512,T008,M02,P0008,NA,CO06,8,7,8,68,45,12,22,20,0,0,5065.82
FP00513,T009,M02,P0008,NA,CO06,8,7,8,75,43,7,12,15,0,0,5065.82
FP00514,T010,M02,P0008,NA,CO06,8,7,5,53,43,12,24,15,2,0,5065.82
FP00515,T011,M02,P0008,NA,CO06,8,9,8,55,49,12,21,20,3,2,5065.82
FP00516,T012,M02,P0008,NA,CO06,8,10,2,67,50,5,13,22,3,3,5065.82
FP00517,T013,M02,P0008,NA,CO06,8,6,5,53,50,10,16,17,4,3,6500
FP00518,T014,M02,P0008,NA,CO06,8,7,3,58,38,6,12,14,4,1,6500
FP00519,T015,M02,P0008,NA,CO06,8,3,7,69,48,4,17,23,2,1,6500
FP00520,T016,M02,P0008,NA,CO06,8,3,7,73,44,10,25,27,3,1,6500
FP00521,T017,M02,P0008,NA,CO06,8,5,7,68,47,7,11,12,4,3,6500
FP00522,T018,M02,P0008,NA,CO06,8,3,2,53,41,0,17,25,2,1,6500
FP00523,T019,M02,P0008,NA,CO06,8,5,5,70,50,7,27,13,4,3,6500
FP00524,T020,M02,P0008,NA,CO06,8,3,3,64,34,0,14,24,2,1,6500
FP00525,T021,M02,P0008,NA,CO06,8,2,3,74,48,5,14,17,1,0,6500
FP00526,T022,M02,P0008,NA,CO06,8,3,2,77,50,1,27,30,2,1,6500
FP00527,T023,M02,P0008,NA,CO06,8,6,2,54,46,4,28,27,5,4,6500
FP00528,T024,M02,P0008,NA,CO06,8,3,8,58,41,5,30,30,2,1,6500
FP00529,T025,M02,P0008,NA,CO06,8,7,2,67,36,4,29,22,8,5,7065.82
FP00530,T026,M02,P0008,NA,CO06,8,4,1,68,34,2,17,18,5,2,7065.82
FP00531,T027,M02,P0008,NA,CO06,8,5,5,50,42,6,16,26,3,3,7065.82
FP00532,T028,M02,P0008,NA,CO06,8,5,8,67,43,10,15,11,4,3,7065.82
FP00533,T029,M02,P0008,NA,CO06,8,6,1,79,36,10,10,19,9,4,7065.82
FP00534,T030,M02,P0008,NA,CO06,8,8,5,79,31,1,25,16,9,6,7065.82
FP00535,T031,M02,P0008,NA,CO06,8,9,6,71,34,2,16,26,9,7,7065.82
FP00536,T032,M02,P0008,NA,CO06,8,6,8,65,36,3,28,16,6,4,7065.82
FP00537,T033,M02,P0008,NA,CO06,8,6,4,80,33,2,10,24,9,4,7065.82
FP00538,T034,M02,P0008,NA,CO06,8,10,3,53,39,5,14,20,9,8,7065.82
FP00539,T035,M02,P0008,NA,CO06,8,6,6,77,43,0,23,23,9,4,7065.82
FP00540,T036,M02,P0008,NA,CO06,8,6,7,61,50,10,14,21,4,4,7065.82
FP00541,T001,M01,P0008,CL12,NA,8,0,1,50,42,3,26,28,5,5,6500
FP00542,T002,M01,P0008,CL12,NA,8,0,3,50,43,5,28,26,1,1,6500
FP00543,T003,M01,P0008,CL12,NA,8,8,2,64,45,4,22,14,4,1,6500
FP00544,T004,M01,P0008,CL12,NA,8,0,8,69,32,9,12,30,6,6,6500
FP00545,T005,M01,P0008,CL12,NA,8,2,7,64,43,4,30,27,4,4,6500
FP00546,T006,M01,P0008,CL12,NA,8,5,6,66,40,3,24,12,6,5,6500
FP00547,T007,M01,P0008,CL12,NA,8,3,3,76,46,2,20,28,10,10,6500
FP00548,T008,M01,P0008,CL12,NA,8,3,3,73,48,9,25,29,10,9,6500
FP00549,T009,M01,P0008,CL12,NA,8,5,4,80,47,6,10,19,8,5,6500
FP00550,T010,M01,P0008,CL12,NA,8,4,3,63,47,2,19,11,1,1,6500
FP00551,T011,M01,P0008,CL12,NA,8,8,4,56,40,6,22,27,10,10,6500
FP00552,T012,M01,P0008,CL12,NA,8,1,6,60,43,4,30,19,4,4,6500
FP00553,T013,M01,P0008,CL03,NA,8,8,2,63,47,8,26,29,6,4,7065.82
FP00554,T014,M01,P0008,CL03,NA,8,15,1,73,42,4,26,11,8,2,7065.82
FP00555,T015,M01,P0008,CL03,NA,8,12,7,66,48,7,13,22,8,6,7065.82
FP00556,T016,M01,P0008,CL03,NA,8,12,2,77,36,8,16,17,8,7,7065.82
FP00557,T017,M01,P0008,CL03,NA,8,12,7,70,37,3,26,24,8,4,7065.82
FP00558,T018,M01,P0008,CL03,NA,8,8,3,73,47,7,26,28,6,8,7065.82
FP00559,T019,M01,P0008,CL03,NA,8,6,3,69,33,5,20,11,4,1,7065.82
FP00560,T020,M01,P0008,CL03,NA,8,7,6,74,39,2,28,20,5,2,7065.82
FP00561,T021,M01,P0008,CL03,NA,8,5,3,80,34,8,22,22,1,1,7065.82
FP00562,T022,M01,P0008,CL03,NA,8,9,5,71,33,1,18,27,3,2,7065.82
FP00563,T023,M01,P0008,CL03,NA,8,7,5,79,34,10,10,24,6,4,7065.82
FP00564,T024,M01,P0008,CL03,NA,8,5,5,79,36,9,14,25,2,0,7065.82
FP00565,T025,M01,P0008,CL19,NA,8,10,2,74,41,0,27,10,9,6,5065.82
FP00566,T026,M01,P0008,CL19,NA,8,9,3,71,46,2,21,18,9,5,5065.82
FP00567,T027,M01,P0008,CL19,NA,8,6,6,72,30,5,23,10,2,2,5065.82
FP00568,T028,M01,P0008,CL19,NA,8,5,3,77,30,7,25,29,9,1,5065.82
FP00569,T029,M01,P0008,CL19,NA,8,5,7,68,41,4,20,27,10,1,5065.82
FP00570,T030,M01,P0008,CL19,NA,8,11,6,73,31,8,16,10,9,7,5065.82
FP00571,T031,M01,P0008,CL19,NA,8,7,3,53,46,0,29,19,5,3,5065.82
FP00572,T032,M01,P0008,CL19,NA,8,10,7,56,46,5,29,23,9,6,5065.82
FP00573,T033,M01,P0008,CL19,NA,8,7,7,69,38,10,27,11,8,3,5065.82
FP00574,T034,M01,P0008,CL19,NA,8,6,5,50,50,5,23,26,3,2,5065.82
FP00575,T035,M01,P0008,CL19,NA,8,11,7,77,41,8,25,24,8,7,5065.82
FP00576,T036,M01,P0008,CL19,NA,8,7,7,54,35,8,14,10,4,3,5065.82
FP00577,T001,M02,P0009,NA,CO04,8,9,6,76,47,10,22,11,3,2,12027.78
FP00578,T002,M02,P0009,NA,CO04,8,7,2,78,42,9,25,13,0,0,12027.78
FP00579,T003,M02,P0009,NA,CO04,8,7,1,59,47,11,21,19,0,0,12027.78
FP00580,T004,M02,P0009,NA,CO04,8,7,6,68,36,6,22,29,0,0,12027.78
FP00581,T005,M02,P0009,NA,CO04,8,7,2,67,38,5,19,30,0,0,12027.78
FP00582,T006,M02,P0009,NA,CO04,8,7,5,72,41,6,12,29,0,0,12027.78
FP00583,T007,M02,P0009,NA,CO04,8,7,7,69,49,12,15,17,0,0,12027.78
FP00584,T008,M02,P0009,NA,CO04,8,7,2,52,43,9,18,23,0,0,12027.78
FP00585,T009,M02,P0009,NA,CO04,8,7,4,56,32,3,19,25,0,0,12027.78
FP00586,T010,M02,P0009,NA,CO04,8,7,4,76,37,8,10,27,0,0,12027.78
FP00587,T011,M02,P0009,NA,CO04,8,7,2,68,32,12,15,15,0,0,12027.78
FP00588,T012,M02,P0009,NA,CO04,8,7,3,73,44,10,13,19,0,0,12027.78
FP00589,T013,M02,P0009,NA,CO04,8,8,5,71,35,3,19,19,2,1,12329
FP00590,T014,M02,P0009,NA,CO04,8,3,6,78,30,9,24,27,2,1,12329
FP00591,T015,M02,P0009,NA,CO04,8,5,8,63,30,1,19,12,4,3,12329
FP00592,T016,M02,P0009,NA,CO04,8,4,3,63,36,2,25,12,4,2,12329
FP00593,T017,M02,P0009,NA,CO04,8,3,4,70,47,1,22,12,5,1,12329
FP00594,T018,M02,P0009,NA,CO04,8,2,3,55,50,2,12,23,3,0,12329
FP00595,T019,M02,P0009,NA,CO04,8,2,7,66,38,1,17,17,3,0,12329
FP00596,T020,M02,P0009,NA,CO04,8,2,1,69,43,0,19,28,1,0,12329
FP00597,T021,M02,P0009,NA,CO04,8,5,3,70,44,1,30,11,4,3,12329
FP00598,T022,M02,P0009,NA,CO04,8,3,4,70,37,7,19,20,2,1,12329
